snapshot_ts,snapshot_dt,city,date,condition_id,bucket_kind,bucket_lo_c,bucket_hi_c,obs_max_c,obs_max_age_h,current_temp_c,ttr_h,bucket_rel,signed_dist_c,abs_dist_c,yes_price,no_price,yes_price_age_s,no_price_age_s,n_ticks_1h,n_ticks_total,group_size,rank_by_abs_dist,rank_by_yes_price,rank_by_no_price,label,entered_side,entered_price,entered_usdc,entered_pnl,entry_type
1774897433,2026-03-30T19:03:53.000Z,Buenos Aires,2026-03-30,0xddcec31ecf0408fc84a3a0b40aebb8ddc2b5c9d8f85407e30198b7734fb6b95f,exact,33,33,27.1,0.06,27.1,7.93,below_obs,5.9,5.9,0.009,0.998,2,1828,10,135,11,8,8,8,0,,,,,
1774897433,2026-03-30T19:03:53.000Z,Buenos Aires,2026-03-30,0xf0371d6df1e7b48f0ded0403c144d13da5358f7aceff5b44b03d125b00b86fcf,exact,31,31,27.1,0.06,27.1,7.93,below_obs,3.9,3.9,0.09035212643678162,0.9399999623995127,2,58,32,331,11,6,10,2,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0x0a4be364936c03f7322132a5de384fd0e20caf2c9247872dd347d73779454c81,exact,34,34,27,0.03,27,8.97,below_obs,7,7,0.003103,0.997,766,464,13,110,11,9,5,6,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0x1b4294b95dc2be9f9a9b560620b44b1b6a13c076508cf6622882fc7fe2e682a8,exact,30,30,27,0.03,27,8.97,below_obs,3,3,0.29,0.74,108,306,29,43,11,5,10,2,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0x353eb6fc683812aaada244f3d20edfbed7bf5093eed505b56782a5e43d7a7ee5,or_below,,26,27,0.03,27,8.97,above_obs,-1,1,0.001,0.999,2742,4682,1,288,11,2,1,9,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0x5844afc5970e3f3dab58e0f0853164afb0ec55082f5335bb7efdd083e7a0bd02,exact,29,29,27,0.03,27,8.97,below_obs,2,2,0.609999991957403,0.4160078856579596,364,30,32,250,11,4,11,1,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xa6ee8b8da192256c8fba5da6a2a2fae2b4bece9608cbe08a1533549e9bd7160e,exact,28,28,27,0.03,27,8.97,below_obs,1,1,0.05,0.9688694204392294,116,60,49,351,11,3,9,4,1,NO,0.982520987977488,525.4816999999999,,open
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xb7fc572c3fa0da3f14724f31393d6d4ad2b51e24ca9159f47bb59c7bb312a166,exact,27,27,27,0.03,27,8.97,contains,0,0,0.0017640897755610973,0.999,4896,2872,5,257,11,1,3,10,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xc780da1ceb0948971cba73eca6994250b63a69f900091aa5be28742780fa9c43,exact,32,32,27,0.03,27,8.97,below_obs,5,5,0.0126,0.989,766,324,17,160,11,7,7,5,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xc96c000633e613452402ce3929def00471f0c1b02f6043fb611632748e8f73be,exact,35,35,27,0.03,27,8.97,below_obs,8,8,0.002,0.999,766,1648,10,102,11,10,4,11,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xcc49b6dba5885c28d5290d6ae4c26931092fab139892c9d4ca91d7724852961a,exact,36,36,27,0.03,27,8.97,below_obs,9,9,0.001,0.998,766,7630,4,82,11,11,2,8,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xddcec31ecf0408fc84a3a0b40aebb8ddc2b5c9d8f85407e30198b7734fb6b95f,exact,33,33,27,0.03,27,8.97,below_obs,6,6,0.01,0.997,766,744,14,125,11,8,6,7,0,,,,,
1774893711,2026-03-30T18:01:51.000Z,Buenos Aires,2026-03-30,0xf0371d6df1e7b48f0ded0403c144d13da5358f7aceff5b44b03d125b00b86fcf,exact,31,31,27,0.03,27,8.97,below_obs,4,4,0.044,0.955,52,22,31,298,11,6,8,3,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0x0a4be364936c03f7322132a5de384fd0e20caf2c9247872dd347d73779454c81,exact,34,34,27.1,0.07,27.1,7.93,below_obs,6.9,6.9,0.004,0.997,4,4192,9,119,11,9,5,5,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0x1b4294b95dc2be9f9a9b560620b44b1b6a13c076508cf6622882fc7fe2e682a8,exact,30,30,27.1,0.07,27.1,7.93,below_obs,2.9,2.9,0.86,0.46,4,2,37,82,11,5,11,1,1,YES,0.54,0.015974820000003193,,open
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0x353eb6fc683812aaada244f3d20edfbed7bf5093eed505b56782a5e43d7a7ee5,or_below,,26,27.1,0.07,27.1,7.93,above_obs,-1.1,1.1,0.001,0.999,6470,720,1,289,11,3,1,9,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0x5844afc5970e3f3dab58e0f0853164afb0ec55082f5335bb7efdd083e7a0bd02,exact,29,29,27.1,0.07,27.1,7.93,below_obs,1.9,1.9,0.01,0.9667091838835319,4,10,55,305,11,4,8,3,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xa6ee8b8da192256c8fba5da6a2a2fae2b4bece9608cbe08a1533549e9bd7160e,exact,28,28,27.1,0.07,27.1,7.93,below_obs,0.9,0.9,0.001,0.999,3570,238,16,372,11,2,2,10,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xb7fc572c3fa0da3f14724f31393d6d4ad2b51e24ca9159f47bb59c7bb312a166,exact,27,27,27.1,0.07,27.1,7.93,above_obs,-0.1,0.1,0.0017640897755610973,0.999,8624,606,1,258,11,1,3,11,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xc780da1ceb0948971cba73eca6994250b63a69f900091aa5be28742780fa9c43,exact,32,32,27.1,0.07,27.1,7.93,below_obs,4.9,4.9,0.020691764705882354,0.99,4,4,14,175,11,7,9,4,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xc96c000633e613452402ce3929def00471f0c1b02f6043fb611632748e8f73be,exact,35,35,27.1,0.07,27.1,7.93,below_obs,7.9,7.9,0.004,0.998,4,1910,8,110,11,10,6,6,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xcc49b6dba5885c28d5290d6ae4c26931092fab139892c9d4ca91d7724852961a,exact,36,36,27.1,0.07,27.1,7.93,below_obs,8.9,8.9,0.002,0.998,4,11358,9,91,11,11,4,7,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xddcec31ecf0408fc84a3a0b40aebb8ddc2b5c9d8f85407e30198b7734fb6b95f,exact,33,33,27.1,0.07,27.1,7.93,below_obs,5.9,5.9,0.009588235294117647,0.998,4,1834,11,136,11,8,7,8,0,,,,,
1774897439,2026-03-30T19:03:59.000Z,Buenos Aires,2026-03-30,0xf0371d6df1e7b48f0ded0403c144d13da5358f7aceff5b44b03d125b00b86fcf,exact,31,31,27.1,0.07,27.1,7.93,below_obs,3.9,3.9,0.09035212643678162,0.9399999623995127,8,64,31,331,11,6,10,2,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0x0a4be364936c03f7322132a5de384fd0e20caf2c9247872dd347d73779454c81,exact,34,34,27.1,0.06,27.1,7.94,below_obs,6.9,6.9,0.001,0.997,58,4184,7,117,11,9,1,4,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0x1b4294b95dc2be9f9a9b560620b44b1b6a13c076508cf6622882fc7fe2e682a8,exact,30,30,27.1,0.06,27.1,7.94,below_obs,2.9,2.9,0.49221468170521887,0.57,2,64,27,72,11,5,10,1,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0x353eb6fc683812aaada244f3d20edfbed7bf5093eed505b56782a5e43d7a7ee5,or_below,,26,27.1,0.06,27.1,7.94,above_obs,-1.1,1.1,0.001,0.999,6462,712,1,289,11,3,2,9,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0x5844afc5970e3f3dab58e0f0853164afb0ec55082f5335bb7efdd083e7a0bd02,exact,29,29,27.1,0.06,27.1,7.94,below_obs,1.9,1.9,0.68,0.9667091838835319,50,2,51,301,11,4,11,3,1,NO,0.9900000000000001,1221.66,,open
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xa6ee8b8da192256c8fba5da6a2a2fae2b4bece9608cbe08a1533549e9bd7160e,exact,28,28,27.1,0.06,27.1,7.94,below_obs,0.9,0.9,0.001,0.999,3562,230,16,372,11,2,3,10,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xb7fc572c3fa0da3f14724f31393d6d4ad2b51e24ca9159f47bb59c7bb312a166,exact,27,27,27.1,0.06,27.1,7.94,above_obs,-0.1,0.1,0.0017640897755610973,0.999,8616,598,1,258,11,1,5,11,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xc780da1ceb0948971cba73eca6994250b63a69f900091aa5be28742780fa9c43,exact,32,32,27.1,0.06,27.1,7.94,below_obs,4.9,4.9,0.004,0.997,1520,764,11,172,11,7,8,5,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xc96c000633e613452402ce3929def00471f0c1b02f6043fb611632748e8f73be,exact,35,35,27.1,0.06,27.1,7.94,below_obs,7.9,7.9,0.002,0.998,2748,1902,6,108,11,10,6,6,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xcc49b6dba5885c28d5290d6ae4c26931092fab139892c9d4ca91d7724852961a,exact,36,36,27.1,0.06,27.1,7.94,below_obs,8.9,8.9,0.001,0.998,58,11350,8,90,11,11,4,7,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xddcec31ecf0408fc84a3a0b40aebb8ddc2b5c9d8f85407e30198b7734fb6b95f,exact,33,33,27.1,0.06,27.1,7.94,below_obs,5.9,5.9,0.002,0.998,58,1826,9,134,11,8,7,8,0,,,,,
1774897431,2026-03-30T19:03:51.000Z,Buenos Aires,2026-03-30,0xf0371d6df1e7b48f0ded0403c144d13da5358f7aceff5b44b03d125b00b86fcf,exact,31,31,27.1,0.06,27.1,7.94,below_obs,3.9,3.9,0.06,0.9399999623995127,58,56,31,330,11,6,9,2,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x0e61fbf2c7b48f611c9148bfff09f1f599a27fff7403d4308c22e2177d1d8d8b,exact,19,19,14.8,21.55,13.3,13.45,below_obs,4.2,4.2,0.011,0.9889999991098962,1202,954,10,344,11,9,7,5,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x3bd60b7e96df9162e15ce2f7f47a0718a28864e1987cfa76dd1a53121e0d6408,or_below,,10,14.8,21.55,13.3,13.45,above_obs,-4.8,4.8,0.0036529680365296802,0.999,53622,53274,0,210,11,10,3,8,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x474aca830389c8829bfff1c82fadab2c5fd7381f5900e4ac441375c63e981951,exact,16,16,14.8,21.55,13.3,13.45,below_obs,1.2,1.2,0.33489285714285716,0.643,1188,690,35,799,11,3,10,2,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x4edaffd6adb86daab445b5bcdd83da665b2c1ef7246c86f85851f08a3049d55d,exact,11,11,14.8,21.55,13.3,13.45,above_obs,-3.8,3.8,0.001,0.999,49320,49150,0,199,11,8,1,9,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x7762309ca350dcb56da754ed7a5804bb5d7c053400936403446bb555b5bd2570,exact,20,20,14.8,21.55,13.3,13.45,below_obs,5.2,5.2,0.007,0.993,1202,628,9,277,11,11,5,6,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x82972ec6df3521736c2ae5acfdde46e12d6b71ccba16131d80c3e7d6594208d2,exact,15,15,14.8,21.55,13.3,13.45,below_obs,0.2,0.2,0.05228406188810649,0.9360971337579618,534,144,27,1018,11,1,8,4,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x8299bff97b313128230cda2342843cd32a6e1aa4c031c4a6dd0bf2cb58d84d00,exact,13,13,14.8,21.55,13.3,13.45,above_obs,-1.8,1.8,0.001,0.999,3016,844,11,365,11,4,2,10,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0x9dfbebe6371b522e8baa4ffaf428b6e02d206c55969da25482b5787cde0efa46,exact,12,12,14.8,21.55,13.3,13.45,above_obs,-2.8,2.8,0.006000000060000001,0.999,49306,37434,0,505,11,6,4,11,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0xaab371cd3a7a71e7c83d1d98137619b57f343a31b18872023d5c7dea44f34681,exact,17,17,14.8,21.55,13.3,13.45,below_obs,2.2,2.2,0.35999987039991704,0.62,44,448,15,531,11,5,11,1,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0xc4210260520eb914274290b02164bac5970b95eeddbc6d804baf3d3c49f2b580,exact,18,18,14.8,21.55,13.3,13.45,below_obs,3.2,3.2,0.17,0.8399999243999879,732,734,15,457,11,7,9,3,0,,,,,
1774992793,2026-03-31T21:33:13.000Z,Wellington,2026-04-01,0xe4d84eff9c11853b3db11a713b1f1d9486fb0d1e9b8d6816b8049f0228b6cba6,exact,14,14,14.8,21.55,13.3,13.45,above_obs,-0.8,0.8,0.01,0.996,622,626,26,29,11,2,6,7,1,NO,0.997383074385904,1149.08504,1.862859999999955,closed
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x0e61fbf2c7b48f611c9148bfff09f1f599a27fff7403d4308c22e2177d1d8d8b,exact,19,19,14.8,22.55,14,12.45,below_obs,4.2,4.2,0.051,0.95,964,982,24,368,11,9,8,4,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x3bd60b7e96df9162e15ce2f7f47a0718a28864e1987cfa76dd1a53121e0d6408,or_below,,10,14.8,22.55,14,12.45,above_obs,-4.8,4.8,0.0036529680365296802,0.999,57222,56874,0,210,11,10,4,7,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x474aca830389c8829bfff1c82fadab2c5fd7381f5900e4ac441375c63e981951,exact,16,16,14.8,22.55,14,12.45,below_obs,1.2,1.2,0.392,0.608,160,296,20,819,11,3,11,1,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x4edaffd6adb86daab445b5bcdd83da665b2c1ef7246c86f85851f08a3049d55d,exact,11,11,14.8,22.55,14,12.45,above_obs,-3.8,3.8,0.001,0.999,52920,52750,0,199,11,8,1,8,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x7762309ca350dcb56da754ed7a5804bb5d7c053400936403446bb555b5bd2570,exact,20,20,14.8,22.55,14,12.45,below_obs,5.2,5.2,0.01,0.99,930,92,10,287,11,11,6,6,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x82972ec6df3521736c2ae5acfdde46e12d6b71ccba16131d80c3e7d6594208d2,exact,15,15,14.8,22.55,14,12.45,below_obs,0.2,0.2,0.02,0.988,446,8,66,1084,11,1,7,5,1,NO,0.9958588787141393,622.05329,,open
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x8299bff97b313128230cda2342843cd32a6e1aa4c031c4a6dd0bf2cb58d84d00,exact,13,13,14.8,22.55,14,12.45,above_obs,-1.8,1.8,0.001,0.999,6616,4444,0,365,11,4,2,9,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0x9dfbebe6371b522e8baa4ffaf428b6e02d206c55969da25482b5787cde0efa46,exact,12,12,14.8,22.55,14,12.45,above_obs,-2.8,2.8,0.006000000060000001,0.999,52906,41034,0,505,11,6,5,10,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0xaab371cd3a7a71e7c83d1d98137619b57f343a31b18872023d5c7dea44f34681,exact,17,17,14.8,22.55,14,12.45,below_obs,2.2,2.2,0.3799999011999269,0.6137174721189591,438,460,25,556,11,5,10,2,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0xc4210260520eb914274290b02164bac5970b95eeddbc6d804baf3d3c49f2b580,exact,18,18,14.8,22.55,14,12.45,below_obs,3.2,3.2,0.2,0.8157039564148654,806,276,15,472,11,7,9,3,0,,,,,
1774996393,2026-03-31T22:33:13.000Z,Wellington,2026-04-01,0xe4d84eff9c11853b3db11a713b1f1d9486fb0d1e9b8d6816b8049f0228b6cba6,exact,14,14,14.8,22.55,14,12.45,above_obs,-0.8,0.8,0.001,0.999,2922,2526,15,44,11,2,3,11,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x0e61fbf2c7b48f611c9148bfff09f1f599a27fff7403d4308c22e2177d1d8d8b,exact,19,19,15.3,0.05,15.3,10.95,below_obs,3.7,3.7,0.029,0.9709999980579922,22,484,59,436,11,8,8,4,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x3bd60b7e96df9162e15ce2f7f47a0718a28864e1987cfa76dd1a53121e0d6408,or_below,,10,15.3,0.05,15.3,10.95,above_obs,-5.3,5.3,0.0036529680365296802,0.999,62622,62274,0,210,11,11,5,6,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x474aca830389c8829bfff1c82fadab2c5fd7381f5900e4ac441375c63e981951,exact,16,16,15.3,0.05,15.3,10.95,below_obs,0.7,0.7,0.3,0.8752869507690612,10,10,90,933,11,2,10,3,1,NO,0.99424113452188,1226.5402862400817,,open
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x4edaffd6adb86daab445b5bcdd83da665b2c1ef7246c86f85851f08a3049d55d,exact,11,11,15.3,0.05,15.3,10.95,above_obs,-4.3,4.3,0.001,0.999,58320,58150,0,199,11,9,1,7,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x7762309ca350dcb56da754ed7a5804bb5d7c053400936403446bb555b5bd2570,exact,20,20,15.3,0.05,15.3,10.95,below_obs,4.7,4.7,0.007,0.993,22,56,48,337,11,10,7,5,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x82972ec6df3521736c2ae5acfdde46e12d6b71ccba16131d80c3e7d6594208d2,exact,15,15,15.3,0.05,15.3,10.95,above_obs,-0.3,0.3,0.001,0.999,5040,76,9,1105,11,1,2,8,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x8299bff97b313128230cda2342843cd32a6e1aa4c031c4a6dd0bf2cb58d84d00,exact,13,13,15.3,0.05,15.3,10.95,above_obs,-2.3,2.3,0.001,0.999,2828,9844,1,367,11,5,3,9,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0x9dfbebe6371b522e8baa4ffaf428b6e02d206c55969da25482b5787cde0efa46,exact,12,12,15.3,0.05,15.3,10.95,above_obs,-3.3,3.3,0.006000000060000001,0.999,58306,46434,0,505,11,7,6,10,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0xaab371cd3a7a71e7c83d1d98137619b57f343a31b18872023d5c7dea44f34681,exact,17,17,15.3,0.05,15.3,10.95,below_obs,1.7,1.7,0.947773930159794,0.18,22,32,83,649,11,4,11,1,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0xc4210260520eb914274290b02164bac5970b95eeddbc6d804baf3d3c49f2b580,exact,18,18,15.3,0.05,15.3,10.95,below_obs,2.7,2.7,0.14,0.86,44,36,64,547,11,6,9,2,0,,,,,
1775001793,2026-04-01T00:03:13.000Z,Wellington,2026-04-01,0xe4d84eff9c11853b3db11a713b1f1d9486fb0d1e9b8d6816b8049f0228b6cba6,exact,14,14,15.3,0.05,15.3,10.95,above_obs,-1.3,1.3,0.001,0.999,8322,5238,0,45,11,3,4,11,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0x10c32261854dd33e70be9b03532812eb0a1f9fb4427dbc99da074b73b6af63e8,exact,23,23,26.3,0.62,26.3,12.38,above_obs,-3.3,3.3,0.001,0.998,3624,2040,1,112,11,7,1,7,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0x1885618d806214ad6cb523fbacff9c35b1e64e9764937e5bf61929e1a63a6bb0,exact,30,30,26.3,0.62,26.3,12.38,below_obs,3.7,3.7,0.008339739190116678,0.9739999998051997,174,600,6,212,11,8,6,6,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0x48c6cfac1fdf5e9e4631f336458b24d315d4b81b4e49309f806927afac603d3b,exact,25,25,26.3,0.62,26.3,12.38,above_obs,-1.3,1.3,0.03,0.971,300,364,23,61,11,3,7,5,1,NO,0.9788745606562921,292.5072962153132,6.013883784686811,closed
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0x504c85776a487bc70981ed9a204a1395768ed9334f9516896df43ba51d1a792f,exact,28,28,26.3,0.62,26.3,12.38,below_obs,1.7,1.7,0.25,0.74,26,588,34,326,11,4,10,2,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0x9633d5ba6595f18891cd1c226c44005db963ff09474b45949e25f862a158fefe,or_below,,20,26.3,0.62,26.3,12.38,above_obs,-6.3,6.3,0.001,0.998,3620,580,3,38,11,11,2,8,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xb5a27fcb794999c9839bedc49cf402cfbb7ee7dd1bd50031faff4d9193851579,exact,24,24,26.3,0.62,26.3,12.38,above_obs,-2.3,2.3,0.005,0.998,888,4498,1,193,11,5,5,9,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xbaac69b9e6d989d000a1134522e6895c2256b92ae5e7fa1db9e41443e7ca5f06,exact,26,26,26.3,0.62,26.3,12.38,above_obs,-0.3,0.3,0.2399999673599979,0.78,12,18,29,358,11,1,9,3,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xbc637777a2aca49b552d375987b07043ff2632ba240e1dcd49d4691d6b9ef64b,exact,22,22,26.3,0.62,26.3,12.38,above_obs,-4.3,4.3,0.001,0.999,3622,6972,0,60,11,9,3,10,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xc7b0ecc3704cf03b5e068322b412439bbfb76f77cd1f6b509c421a8ff97a529a,exact,21,21,26.3,0.62,26.3,12.38,above_obs,-5.3,5.3,0.001,0.999,3622,7040,0,41,11,10,4,11,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xe517a459be3025cd1319c25ecc95cf238938e27d2fb5bda04f20d5c7c3065d19,exact,27,27,26.3,0.62,26.3,12.38,below_obs,0.7,0.7,0.46128500387516314,0.59,42,844,8,303,11,2,11,1,0,,,,,
1775014629,2026-04-01T03:37:09.000Z,Hong Kong,2026-04-01,0xe6576e2994cfc83393f47cc64b3e3ca129e465bc302ca949a0a0c56b6a73b82b,exact,29,29,26.3,0.62,26.3,12.38,below_obs,2.7,2.7,0.055,0.9636529696750918,16,710,9,216,11,6,8,4,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0x10c32261854dd33e70be9b03532812eb0a1f9fb4427dbc99da074b73b6af63e8,exact,23,23,26.3,0.62,26.3,12.38,above_obs,-3.3,3.3,0.001,0.998,3638,2054,1,112,11,7,1,7,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0x1885618d806214ad6cb523fbacff9c35b1e64e9764937e5bf61929e1a63a6bb0,exact,30,30,26.3,0.62,26.3,12.38,below_obs,3.7,3.7,0.008339739190116678,0.9739999998051997,188,614,6,212,11,8,6,5,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0x48c6cfac1fdf5e9e4631f336458b24d315d4b81b4e49309f806927afac603d3b,exact,25,25,26.3,0.62,26.3,12.38,above_obs,-1.3,1.3,0.03,0.9900013669113764,314,2,25,63,11,3,7,6,1,NO,0.981,0.006876810000008021,,open
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0x504c85776a487bc70981ed9a204a1395768ed9334f9516896df43ba51d1a792f,exact,28,28,26.3,0.62,26.3,12.38,below_obs,1.7,1.7,0.25,0.74,40,602,34,326,11,4,10,2,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0x9633d5ba6595f18891cd1c226c44005db963ff09474b45949e25f862a158fefe,or_below,,20,26.3,0.62,26.3,12.38,above_obs,-6.3,6.3,0.001,0.998,3634,594,3,38,11,11,2,8,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xb5a27fcb794999c9839bedc49cf402cfbb7ee7dd1bd50031faff4d9193851579,exact,24,24,26.3,0.62,26.3,12.38,above_obs,-2.3,2.3,0.005,0.998,902,4512,1,193,11,5,5,9,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xbaac69b9e6d989d000a1134522e6895c2256b92ae5e7fa1db9e41443e7ca5f06,exact,26,26,26.3,0.62,26.3,12.38,above_obs,-0.3,0.3,0.2399999673599979,0.78,26,32,29,358,11,1,9,3,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xbc637777a2aca49b552d375987b07043ff2632ba240e1dcd49d4691d6b9ef64b,exact,22,22,26.3,0.62,26.3,12.38,above_obs,-4.3,4.3,0.001,0.999,3636,6986,0,60,11,9,3,10,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xc7b0ecc3704cf03b5e068322b412439bbfb76f77cd1f6b509c421a8ff97a529a,exact,21,21,26.3,0.62,26.3,12.38,above_obs,-5.3,5.3,0.001,0.999,3636,7054,0,41,11,10,4,11,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xe517a459be3025cd1319c25ecc95cf238938e27d2fb5bda04f20d5c7c3065d19,exact,27,27,26.3,0.62,26.3,12.38,below_obs,0.7,0.7,0.46128500387516314,0.59,56,858,8,303,11,2,11,1,0,,,,,
1775014643,2026-04-01T03:37:23.000Z,Hong Kong,2026-04-01,0xe6576e2994cfc83393f47cc64b3e3ca129e465bc302ca949a0a0c56b6a73b82b,exact,29,29,26.3,0.62,26.3,12.38,below_obs,2.7,2.7,0.055,0.9636529696750918,30,724,9,216,11,6,8,4,0,,,,,
1775252591,2026-04-03T21:43:11.000Z,Mexico City,2026-04-03,0x0fd31bed2e1b09782b20f51a87002bd461025c4ffa034f36687c1ace0fe098a9,exact,26,26,27.2,0.72,27.2,8.28,above_obs,-1.2,1.2,0.01,0.999,1670,806,4,181,11,3,5,8,0,,,,,
